item_id,genre_id
2336,0|16
2337,0|1|4|13
2338,0|1|4|13
2339,4|14
2340,4|14
2341,0|7
2342,0|7
2343,0|7
2344,0|7
2345,4|12
2346,0|1|12
2347,7|13
2348,4
2349,4|7
2350,4
2351,7|15
2352,7
2353,0|1|7
2354,0|1|7
2355,4
2356,4|13
2357,5
2358,4|7|13
2359,0|7|16
2360,10|14
2361,1|3|7
2362,1|3|7
2363,4|7
2364,7
2365,7
2366,7
2367,7
2368,4
2369,7
2370,7|15
2371,7
2372,7
2373,7|17
2374,7
2375,7|13
2376,4|7
2377,7
2378,15
2379,4|7
2380,10|14
2381,1|3
2382,1|3|14
2383,10
2384,10
2385,7|8
2386,10|14
2387,10|14
2388,10|14
2389,0|4
2390,4|5
2391,10
2392,10
2393,10
2394,10
2395,4
2396,10
2397,10
2398,7
2399,12
2400,0|4|13|15
2401,4|13
2402,1|4
2403,1|4
2404,4
2405,4
2406,7
2407,0|12|15
2408,0|16
2409,1
2410,4|17
2411,7|15
2412,7
2413,7|13
2414,4|13
2415,4|10|15
2416,4
2417,4|13
2418,7
2419,0|4
2420,7|10|15
2421,7
2422,0|15
2423,4|13
2424,4
2425,7
2426,6
2427,2|14
2428,4|13
2429,13
2430,4|14
2431,4
2432,4
2433,7
2434,4|13
2435,7
2436,4|7
2437,15
2438,4|7|13
2439,4
2440,7
2441,4
2442,4|13
2443,5
2444,7
2445,10
2446,10
2447,10
2448,10
2449,10
2450,4
2451,10
2452,7
2453,7
2454,7
2455,7|15
2456,0|7
2457,0|10|14
2458,14
2459,0|14|15|17
2460,0|1|14
2461,0|14
2462,0|14
2463,0|14
2464,0|14
2465,0|14
2466,0
2467,0
2468,7
2469,1
2470,6
2471,4
2472,0|5|7|15
2473,7
2474,4|5|15
2475,4
2476,7
2477,4
2478,7
2479,7
2480,10
2481,0|14
2482,10|15
2483,7|15
2484,4
2485,10|14|15
2486,10|14|15
2487,4
2488,4|7|13
2489,7
2490,4|13
2491,2|3
2492,7|10
2493,5|15
2494,7
2495,7
2496,7
2497,11
2498,2|3
2499,4
2500,0|5
2501,7|13
2502,7|13
2503,0|14|15
2504,4|13
2505,7
2506,4
2507,7
2508,7
2509,4|7
2510,14
2511,7
2512,5
2513,4|13
2514,0|4
2515,12
2516,4
2517,7|13
2518,4|5|15
2519,4
2520,7
2521,4|7|13
2522,7
2523,4|13
2524,7
2525,4
2526,7|13|14
2527,6
2528,4|7
2529,4|13
2530,4
2531,4
2532,0|14|15
2533,4
2534,1|14
2535,7
2536,6
2537,5|15
2538,4|10
2539,7
2540,15
2541,7
2542,7
2543,7
2544,7
2545,0|10|14
2546,0|10|14
2547,1|14
2548,0|5
2549,0|1|10|15
2550,4
2551,7
2552,7|13
2553,7|13
2554,4|8
2555,4
2556,7
2557,0
2558,4|7|13
2559,6|7
2560,0|1|8|14
2561,4|13
2562,7
2563,4|9|15
2564,7
2565,10|13
2566,10
2567,10
2568,10
2569,10
2570,10
2571,7
2572,0|1|14
2573,0|1|14
2574,0|1|14
2575,0|1|14
2576,10
2577,10
2578,10
2579,10
2580,10
2581,10
2582,10
2583,10
2584,10
2585,10
2586,10
2587,10
2588,10|14
2589,4|10|11|14
2590,14
2591,4|6
2592,14
2593,14
2594,0|14|16
2595,14
2596,10|14
2597,14
2598,14
2599,14
2600,10|14
2601,16
2602,16
2603,4|13
2604,7|14|15
2605,7
2606,7
2607,4|7|13
2608,7|15
2609,6
2610,7
2611,7|13
2612,7
2613,4|13|14
2614,7
2615,4
2616,4|7
2617,4|7
2618,7|12
2619,2|3
2620,7|15
2621,6
2622,4
2623,7
2624,0|5|13
2625,6
2626,4
2627,7
2628,4
2629,4|7|13
2630,14
2631,0|4|14|15
2632,2|4
2633,0|14|17
2634,7
2635,7
2636,7|13
2637,7
2638,4
2639,15
2640,13
2641,3|4
2642,10
2643,7
2644,7
2645,10|15
2646,7
2647,4|13
2648,4|10
2649,4|10
2650,4
2651,10|15
2652,0|1|3|4
2653,13
2654,0|14|15
2655,0|1|4
2656,4|13
2657,7
2658,5|9
2659,9
2660,7
2661,7
2662,7
2663,7
2664,7
2665,1|4
2666,7
2667,0|1|4
2668,4
2669,0
2670,4|7
2671,7
2672,10
2673,0|15
2674,4|7
2675,7
2676,7
2677,7
2678,4|10|11
2679,4|10
2680,0|1
2681,7|12
2682,4|7
2683,4
2684,4|12
2685,15
2686,10
2687,7
2688,0
2689,7
2690,7
2691,4
2692,7
2693,2|3
2694,15
2695,0|15
2696,5|7|15
2697,4|7
2698,4|7
2699,4
2700,4
2701,5|12
2702,4
2703,7
2704,4
2705,7
2706,4|13
2707,7
2708,6
2709,7
2710,15
2711,4
2712,4|10
2713,10
2714,10
2715,10
2716,10
2717,10
2718,4
2719,10
2720,4
2721,10
2722,10
2723,4
2724,4
2725,4|10
2726,4
2727,4
2728,4
2729,4|8
2730,4
2731,4
2732,2|3
2733,7|13
2734,0|13|15
2735,15
2736,4|7
2737,4|13
2738,4|15
2739,0|14
2740,0|14
2741,4
2742,2|12
2743,4
2744,0|15
2745,6
2746,10
2747,0|16
2748,0|16
2749,0|16
2750,0|16
2751,15
2752,7
2753,1|7
2754,1|13
2755,0|7
2756,6
2757,7
2758,0|10|15
2759,14|15
2760,3|4
2761,4|7
2762,7
2763,7
2764,7
2765,13|16
2766,4|13
2767,0|15
2768,4
2769,4|13
2770,4
2771,7
2772,15
2773,15
2774,5|7
2775,4|13
2776,7|12
2777,7
2778,3
2779,7
2780,7
2781,4|7
2782,7|15
2783,1|14|15
2784,7
2785,10
2786,10
2787,10
2788,15
2789,2|11
2790,4|7
2791,6
2792,4
2793,4|7
2794,7
2795,4|11
2796,4
2797,4
2798,7
2799,4|10
2800,10
2801,7
2802,4
2803,1|15
2804,0|7|8|13
2805,7|12|13
2806,4
2807,7|12|13
2808,2|3
2809,7|11
2810,10
2811,0|1|4
2812,0|1|4
2813,0|15
2814,7
2815,4
2816,4|13
2817,7|13
2818,3|4
2819,7
2820,4|13
2821,4
2822,7|16
2823,4
2824,0|7
2825,0|7
2826,7|13
2827,1
2828,17
2829,4|16
2830,10|12
2831,1|2|3
2832,10|14
2833,10|14
2834,10|15
2835,10|15
2836,7
2837,0|1
2838,7|13
2839,4
2840,7
2841,6
2842,7|13
2843,7
2844,0|5|7
2845,4
2846,4|7
2847,4
2848,0|1|14|15
2849,5|15
2850,4
2851,7|13
2852,7|13
2853,17
2854,17
2855,4
2856,0|4
2857,7
2858,4|7
2859,7|13
2860,7
2861,7
2862,6
2863,7
2864,7
2865,7
2866,11
2867,4|13
2868,4
2869,4
2870,7
2871,7|15
2872,9
2873,11|13|16
2874,7|13
2875,7|13
2876,0|16
2877,12
2878,4|11
2879,0
2880,0
2881,0
2882,1|7|13
2883,0|17
2884,5|15
2885,3|4
2886,7
2887,7
2888,0|5|15
2889,7
2890,7
2891,7
2892,7
2893,4|7
2894,4|13
2895,5|7
2896,7
2897,0
2898,7
2899,7|15
2900,1|8|14
2901,7|13
2902,1|7
2903,11
2904,7|16
2905,4
2906,10|15
2907,7
2908,7|10
2909,4|7
2910,4|13
2911,7
2912,7
2913,6
2914,10|15
2915,15
2916,6
2917,0|5|14
2918,0|5|14
2919,1|2|9
2920,7
2921,0
2922,0
2923,0
2924,10|15
2925,0
2926,7
2927,10
2928,7
2929,4
2930,13
2931,4
2932,0|1|2
2933,7
2934,6
2935,4|7
2936,4|13
2937,15
2938,7
2939,6
2940,15
2941,7
2942,7
2943,7
2944,4
2945,4|10
2946,4
2947,15
2948,10
2949,10
2950,10
2951,5|7
2952,0|7
2953,10
2954,4
2955,4|13
2956,10|14
2957,17
2958,10
2959,10
2960,4
2961,0|7
2962,4|7|17
2963,4
2964,14
2965,4|14
2966,2|3
2967,4|7|16
2968,1
2969,4|7|17
2970,7
2971,4
2972,4
2973,4
2974,4
2975,4
2976,12|13|15
2977,4|7
2978,4|13
2979,7
2980,4
2981,4|16
2982,7
2983,7
2984,4
2985,7|16
2986,2|3
2987,15
2988,15
2989,4
2990,10|14
2991,7
2992,4|7
2993,4|11
2994,0|7|16
2995,15
2996,15
2997,7
2998,16
2999,4|7
3000,7
3001,7
3002,1|4|14
3003,7
3004,4
3005,7|13
3006,17
3007,15
3008,4
3009,6
3010,7
3011,7
3012,7|14
3013,10|13
3014,0|15
3015,4|7
3016,6
3017,10
3018,4
3019,4
3020,4
3021,7
3022,7
3023,7|16
3024,7
3025,7|17
3026,7|13
3027,7
3028,4
3029,4|13
3030,7
3031,4|13
3032,7
3033,15
3034,15
3035,7|13
3036,0|1|4|5
3037,7
3038,7|13
3039,0|7
3040,4|7|13
3041,7
3042,7
3043,7
3044,7
3045,0|15
3046,2|3|4
3047,7
3048,7
3049,7|13|16
3050,7
3051,10
3052,4
3053,9
3054,7|13|17
3055,4
3056,4|7
3057,7
3058,7
3059,7
3060,7
3061,4|7
3062,4
3063,4
3064,4
3065,4
3066,7|16
3067,7
3068,6
3069,0|16
3070,7
3071,0|1
3072,4
3073,7
3074,6|11
3075,7|16
3076,4|13
3077,7
3078,4
3079,7|15
3080,7
3081,12
3082,7
3083,5|7|12
3084,7
3085,0|1|8
3086,7|16
3087,7|13
3088,4|7|14
3089,3|4
3090,7
3091,2|3|11
3092,7
3093,7
3094,4|7
3095,7
3096,7
3097,0|7
3098,1
3099,7
3100,1|7
3101,7
3102,17
3103,7
3104,1
3105,7
3106,4|7
3107,1|4|14
3108,7|12|15
3109,4
3110,7
3111,7
3112,4|7
3113,7
3114,6
3115,7
3116,0|4|5|7
3117,7
3118,7
3119,7
3120,6
3121,4
3122,1|14
3123,7
3124,7
3125,6
3126,7
3127,7
3128,7|16
3129,0
3130,7
3131,4|11|13
3132,4|7
3133,7
3134,7
3135,15
3136,15
3137,10
3138,13
3139,1
3140,0|4
3141,7
3142,4
3143,7
3144,7
3145,2|3
3146,7
3147,7
3148,10
3149,7
3150,7
3151,15
3152,7
3153,7
3154,7
3155,7
3156,7
3157,4|13
3158,6
3159,4|7|15
3160,4
3161,5|7
3162,15
3163,4
3164,4
3165,4
3166,4
3167,4
3168,17
3169,6
3170,15
3171,4
3172,4
3173,4
3174,4
3175,4
3176,4|13
3177,7
3178,7
3179,4|5
3180,4
3181,15
3182,7
3183,7|12
3184,7
3185,4
3186,4
3187,4|7
3188,0|15
3189,0|7|13|15
3190,4
3191,7|13
3192,7
3193,4|7|13
3194,7|12
3195,4
3196,4|10
3197,0|5
3198,0|4|5|7
3199,0|15
3200,0|4
3201,1|13|14
3202,7
3203,7
3204,5|7
3205,10|12|15
3206,0
3207,0|4
3208,4
3209,7
3210,6
3211,0|1
3212,10
3213,6
3214,4
3215,0
3216,4|13
3217,1|7
3218,4
3219,2|3
3220,7
3221,7
3222,4
3223,15
3224,9
3225,7|14
3226,10
3227,7
3228,7
3229,6
3230,7
3231,4|7
3232,0|14
3233,4|5
3234,4
3235,6
3236,5|7
3237,9|10
3238,4
3239,4|7|13
3240,4|7
3241,4
3242,0
3243,17
3244,7
3245,4
3246,0|7
3247,11
3248,0|15
3249,4|7
3250,15
3251,7
3252,4|13
3253,4
3254,4
3255,4|5
3256,4
3257,4|7
3258,4|14
3259,6
3260,5|7
3261,7
3262,7
3263,7
3264,1|3
3265,7
3266,5|7|9|15
3267,5|7
3268,7
3269,4|7
3270,6
3271,16
3272,10|14
3273,4
3274,7|16
3275,4|7|13
3276,10
3277,1|3
3278,10
3279,7
3280,5|15
3281,4
3282,7
3283,10
3284,7
3285,4|13
3286,14
3287,15
3288,6
3289,7|13
3290,4|13
3291,7
3292,7
3293,4
3294,4|5|7
3295,4|7
3296,5|9
3297,17
3298,0|1|16
3299,16
3300,13|17
3301,5
3302,7|15
3303,7
3304,0|16
3305,17
3306,7
3307,14
3308,13
3309,7|16
3310,7
3311,7
3312,9
3313,4|7
3314,7
3315,7|11
3316,0
3317,4
3318,7|12
3319,4
3320,4
3321,0|1
3322,1
3323,4
3324,4
3325,4|8
3326,4|13
3327,4
3328,3|4
3329,3|4
3330,3|4
3331,3|4
3332,2|3
3333,1|14
3334,7
3335,7|15
3336,0|7
3337,0|7
3338,0|1|16
3339,4|7
3340,7
3341,7|15
3342,4|7
3343,7
3344,1
3345,5|7
3346,13
3347,7
3348,7
3349,1|4|14
3350,0|7
3351,4|5
3352,7|15
3353,4
3354,4|13
3355,7
3356,4|7
3357,7
3358,7|13
3359,5
3360,7
3361,2|4
3362,0|7
3363,0|7
3364,0|7
3365,0|7
3366,0|7
3367,5|9
3368,7|13
3369,7
3370,0|3|8
3371,0|3|8
3372,0|3|8
3373,0|16
3374,0
3375,0|7|15
3376,0
3377,12|15
3378,4
3379,7
3380,4|7|16
3381,7
3382,4
3383,4|7
3384,0|13
3385,7|13
3386,4|13
3387,7|15
3388,7
3389,7
3390,7|13
3391,7|10
3392,4
3393,1|7|15
3394,4
3395,4
3396,14|15
3397,7
3398,4|8
3399,7|17
3400,7
3401,7
3402,1|7
3403,7|14
3404,10
3405,4
3406,14|15
3407,7|13
3408,10|12|15
3409,4|7
3410,7
3411,1|8|13
3412,7
3413,4
3414,7
3415,2|3
3416,15
3417,10
3418,14
3419,17
3420,10|14
3421,1|8
3422,10
3423,4
3424,1
3425,10
3426,1|17
3427,4|7
3428,7
3429,4
3430,7
3431,10
3432,4|7
3433,4|13
3434,7
3435,7|14
3436,4|7
3437,15
3438,4|7
3439,4
3440,17
3441,7
3442,7|15
3443,4
3444,7|13
3445,7|15
3446,7
3447,4
3448,4|13
3449,5|7
3450,7|15
3451,0|16
3452,4
3453,4|5|7
3454,7
3455,0|15
3456,4|13
3457,4
3458,4|7
3459,0|14|15
3460,7|13
3461,5|15
3462,4
3463,4|7|13
3464,4
3465,7
3466,4
3467,4|10|15
3468,4|13
3469,4|7
3470,4
3471,6
3472,13|15
3473,0
3474,7
3475,4|7
3476,4
3477,11|16
3478,7|15
3479,7
3480,4|7
3481,11
3482,10
3483,15
3484,4
3485,7|15
3486,7|13
3487,0|15
3488,4|7
3489,15
3490,7
3491,7
3492,7
3493,7
3494,4|7
3495,0|10
3496,3|4
3497,4|7
3498,4|7
3499,4
3500,7
3501,4|7
3502,7
3503,7
3504,10|14
3505,10|14
3506,10|14
3507,7
3508,0|10|14
3509,7
3510,0|7
3511,7
3512,7
3513,7
3514,7
3515,7
3516,0|7|13|15
3517,1|16
3518,7
3519,10
3520,5|7
3521,10
3522,4
3523,4|7
3524,2|14
3525,0|14
3526,7
3527,4
3528,4
3529,4
3530,7
3531,4|11
3532,4|11
3533,4|17
3534,11
3535,4
3536,11
3537,7|11
3538,11
3539,4|7|17
3540,4
3541,6
3542,11
3543,2|3|4
3544,1|11|13
3545,4
3546,4|13
3547,2|3
3548,4|13
3549,4
3550,4
3551,4
3552,4|7
3553,7|10
3554,4
3555,0|15
3556,0
3557,6
3558,4
3559,10|15
3560,0|7|16
3561,4
3562,10
3563,4
3564,4
3565,0
3566,15
3567,0
3568,7
3569,7
3570,0|13|14
3571,0
3572,4|7
3573,7
3574,17
3575,0|7|16
3576,17
3577,7
3578,4
3579,7
3580,10|14
3581,7
3582,10
3583,10
3584,10
3585,6
3586,0|7|16
3587,7
3588,5
3589,7
3590,14
3591,14|15
3592,10|14|15
3593,10|14|15
3594,10|14|15
3595,10|14|15
3596,10|14|15
3597,10|14|15
3598,10|14|15
3599,0|4
3600,7|13
3601,4
3602,16
3603,4|17
3604,1|3
3605,1|3
3606,1|3
3607,11
3608,7|10
3609,6
3610,7
3611,6
3612,6
3613,17
3614,17
3615,7|9
3616,7|13
3617,4|7|13
3618,15
3619,14
3620,4
3621,4
3622,4
3623,4
3624,4|10
3625,4|10
3626,4|10
3627,4|10
3628,4|10|14
3629,0|14|15
3630,0|1|14
3631,1|7|13|14
3632,7|14
3633,5|7|14
3634,0|14
3635,0|14
3636,0|14
3637,0|1|13|15
3638,9|12|15
3639,7
3640,10|15
3641,10
3642,0|4
3643,7
3644,4
3645,7
3646,7
3647,4
3648,0|5
3649,0|5
3650,6
3651,4|13
3652,7
3653,4
3654,4
3655,7
3656,7|16
3657,2|11
3658,0|15
3659,4|10
3660,15
3661,0|5
3662,7|12
3663,7|15
3664,10
3665,7
3666,7
3667,5|7
3668,7
3669,7|17
3670,7
3671,4|13
3672,0|4
3673,5|7
3674,7|16
3675,4|13
3676,0|5
3677,1|2|14
3678,7|16
3679,7
3680,4|13
3681,7
3682,7
3683,2|3|4
3684,4
3685,0|7|16
3686,2|3|4
3687,0|1|15
3688,7
3689,10
3690,7|14|15
3691,2|3|11
3692,4
3693,5|7
3694,10
3695,0|5|15
3696,0|5|15
3697,7|13
3698,0|16
3699,0|16
3700,0|16
3701,0
3702,1|5|14|15
3703,0|1
3704,10
3705,4
3706,4
3707,2|3|11
3708,2|3|11
3709,4|10
3710,4|7
3711,14
3712,14
3713,0|5
3714,0|5
3715,5|7
3716,4
3717,4|10
3718,4
3719,4
3720,7|12
3721,7
3722,7
3723,7
3724,17
3725,0|14
3726,4|7
3727,7
3728,13|15
3729,15
3730,15
3731,2|3
3732,7|13
3733,7|12
3734,0|14
3735,7
3736,4
3737,0|1|7
3738,17
3739,0|1
3740,7|16
3741,4
3742,7|15
3743,7|16
3744,4
3745,7
3746,4
3747,7
3748,4|7
3749,4|11
3750,4
3751,3
3752,4
3753,7|13
3754,7
3755,7|13
3756,7
3757,10|14|15
3758,0|14
3759,4
3760,4|13
3761,4|10|15
3762,4
3763,10
3764,10|14
3765,1|7|13
3766,15
3767,0|4|16
3768,10
3769,10
3770,10
3771,10
3772,0|4
3773,10
3774,10
3775,7
3776,7
3777,4
3778,10
3779,7|15
3780,15
3781,5|15
3782,4
3783,4
3784,7
3785,7|13
3786,7|13
3787,7
3788,15
3789,4
3790,6
3791,5
3792,4
3793,4
3794,14|15
3795,0|1|14
3796,4|6
3797,4
3798,7
3799,4
3800,4
3801,7
3802,7|17
3803,7
3804,4|17
3805,4|13
3806,10
3807,7
3808,0|1|8
3809,14
3810,0
3811,6
3812,6
3813,4
3814,4|7
3815,4
3816,4|13
3817,7
3818,7
3819,7|13
3820,0|1|8
3821,6
3822,5|7
3823,10
3824,4|15
3825,7
3826,5|15
3827,5|15
3828,4|7
3829,0|4
3830,4
3831,4|7
3832,4|7
3833,7
3834,7
3835,7
3836,4
3837,5
3838,7
3839,10
3840,4|13
3841,7|11
3842,4
3843,4|7
3844,6
3845,7
3846,7
3847,7
3848,10
3849,10
3850,10
3851,7|8
3852,4
3853,4
3854,10|14
3855,4
3856,4
3857,1|14
3858,1|14
3859,4|10
3860,4
3861,10
3862,10|14
3863,10|14
3864,10|14
3865,14
3866,10
3867,7|15
3868,14|15
3869,10
3870,10
3871,10
3872,10
3873,10
3874,4
3875,4|7
3876,1|2|3
3877,0|7|15
3878,15
3879,4
3880,7
3881,7
3882,7
3883,7|15
