item_id,genre_id
1835,1|2|9
1836,1|2|10
1837,10|18
1838,1
1839,1|10
1840,1
1841,1|10
1842,1|7|10
1843,1|14
1844,10|18
1845,18
1846,5|7|9|10|15|18
1847,10|15|18
1848,5|10|13
1849,2|10|13
1850,18
1851,1|5|10|15
1852,10|13
1853,13|18
1854,15|18
1855,15|18
1856,18
1857,5
1858,1
1859,1|14
1860,1
1861,1
1862,1|10
1863,1|2|10|13
1864,1
1865,1|10
1866,1|2|10
1867,1|10
1868,1|2|10|13
1869,1|15|18
1870,2|5|13|15|18
1871,1|10|15
1872,2|9|10
1873,1
1874,2|13
1875,18
1876,1|10
1877,2|10|13|15|18
1878,1|5|10
1879,5|9|10
1880,1|10
1881,1|2|10
1882,1|2|10
1883,1|2|10
1884,4|16|19|20|21
1885,1|2|10
1886,1
1887,1
1888,18
1889,10
1890,2|10
1891,1|2|10
1892,2|5|10
1893,1|10
1894,1|10
1895,15
1896,1|2|13
1897,18
1898,2|10
1899,1|2|10
1900,1|2|10|13
1901,1|10
1902,5
1903,18
1904,7|10
1905,1|2|10|13|15|18
1906,9
1907,1|10
1908,1
1909,1|9
1910,1|7|9|10
1911,2|9
1912,1|10
1913,2|13
1914,5|18
1915,1
1916,1|10|13|15|18
1917,9|10|13
1918,1|15
1919,1|10
1920,1
1921,2|5|9|10|11|13|18
1922,1|10|17
1923,1|9|10|11|13|18
1924,9|17
1925,1|7|10
1926,10|13|18
1927,15|18
1928,18
1929,10|18
1930,18
1931,18
1932,2
1933,1|5|15|18
1934,15
1935,18
1936,13
1937,2|5|10
1938,9|11|13
1939,5|10
1940,2|10
1941,10|13
1942,5|10|18
1943,2|10
1944,10
1945,1|10
1946,1|5|10
1947,10|15|17
1948,5|10
1949,2
1950,15|17
1951,2|5|10
1952,10|13
1953,1|18
1954,9|11|13
1955,1|2|10|15
1956,5|9
1957,1
1958,1|17
1959,10|13|18
1960,5|10
1961,1|2|10|13
1962,2|10|15
1963,1|2
1964,2|10
1965,15
1966,1|2|5|10
1967,1|2|5|10
1968,5|10
1969,1|2|10|15
1970,10|15|18
1971,2|9|10
1972,1|10
1973,1|5|10
1974,5|10
1975,1|2|10
1976,5
1977,1|2
1978,2|10
1979,1|5|10
1980,1|10|18
1981,1|2|5|10
1982,1|2|10|18
1983,1|10
1984,1|2|10
1985,2|7|10|13|18
1986,2|5|10
1987,10
1988,1|5|7|10
1989,1|5|10
1990,13|15|18
1991,18
1992,10|18
1993,2|7|9|10|11|13
1994,5|10
1995,5|10|18
1996,9|11|13
1997,1|10|14|18
1998,1|14
1999,1|10|18
2000,18
2001,1|7|18
2002,7|10|15|18
2003,7|13|15|18
2004,1|13|15|18
2005,18
2006,9|11|13
2007,10|13
2008,5
2009,2|5
2010,1|2
2011,14|17
2012,1
2013,18
2014,1|15|18
2015,1|9|11|15|18
2016,1|10
2017,1|10
2018,1|2|7|10
2019,2|5|10
2020,2|10
2021,1|7|10
2022,1|2|10|13
2023,2|9|10|13
2024,1|2|10|13
2025,7|9|11|13
2026,1|9|18
2027,15|18
2028,9|11|15
2029,1|10|18
2030,14
2031,5|10
2032,1
2033,1|9|11
2034,1|2|10
2035,1|10
2036,1|2|10|13
2037,1|2|7|10|11|13|15
2038,7|10|11|13
2039,5|9|10|11|13
2040,2|10|13
2041,5|10
2042,1|2|10
2043,1|2|10|13
2044,1|2|10
2045,1|10
2046,1|2|7|10|18
2047,7|10|15|18
2048,1|10|15|18
2049,15|18
2050,13|18
2051,1|10|13
2052,1|5|10|14
2053,10|15
2054,2|10
2055,10|15|18
2056,1|10|15
2057,1
2058,2|9|11|13|18
2059,9|10|18
2060,7|9|10|11|13
2061,1|10|13
2062,1|9|10|11
2063,1
2064,1|13
2065,10|13|15|18
2066,15
2067,9|18
2068,18
2069,5|15
2070,13
2071,1|2
2072,1|10
2073,5|10
2074,18
2075,15|18
2076,10|18
2077,1|10
2078,1|2|9|10|13
2079,5|15
2080,1|2|10|13
2081,7|10|15|18
2082,10|15|18
2083,2|5|10
2084,1|5|10|15|17
2085,1|5
2086,1|10
2087,15
2088,5|9|10
2089,18
2090,1
2091,5|9|10|15|18
2092,9|10|18
2093,2|5
2094,1
2095,1|2
2096,1
2097,1|2
2098,1
2099,10
2100,9|11|13
2101,1
2102,1
2103,1
2104,5|9|10
2105,5|7|9|10
2106,5|10
2107,1
2108,9|11|13
2109,1|2|5|9|11|13|15
2110,2|9|10
2111,1|9|10
2112,9|10|11|18
2113,9|11|13|18
2114,10
2115,10|13
2116,1|10|17
2117,1|5|10|15
2118,5|10
2119,1
2120,1|7|10
2121,1|13
2122,1|2|5|10
2123,15
2124,1|2|10|14
2125,5|9|10|18
2126,10|15|18
2127,2|10
2128,1|10|17|18
2129,18
2130,1|2|10
2131,2
2132,2|5
2133,1|2|7|10|13|15|18
2134,1|2|13
2135,1|10
2136,1|2|10|13
2137,5|9
2138,1|10
2139,13
2140,13|18
2141,2|13
2142,1
2143,5|10
2144,15
2145,1|2|5|10|14
2146,5|7|10|15|17
2147,1|5|9
2148,18
2149,10|13
2150,18
2151,5|10|13
2152,2|10
2153,1|10
2154,10|13|18
2155,1|10
2156,1|2|7|10|13
2157,10|13|18
2158,1|2|5|10|13
2159,10|18
2160,1|2|7|10
2161,1
2162,1|2
2163,13
2164,1|2|5|7|9|10|11|13
2165,9|11|13
2166,1|9|10
2167,1|5|9|11
2168,1|5|9|18
2169,1|10|15|18
2170,2|10
2171,1|10
2172,3|20
2173,2|10|13|15
2174,2|5|10
2175,1|2|10
2176,1|2|10|13|18
2177,18
2178,1|7|10
2179,7|9|10|18
2180,1|7|10|13
2181,1|15
2182,1|2|5|10
2183,1|2|10|15
2184,1|2
2185,10|13
2186,1|10
2187,2|9|10|13
2188,1|10
2189,2|9|10
2190,1|9|10
2191,2|10|13
2192,13|18
2193,9|10|11|13|15|18
2194,9|13
2195,1|2|9|11|13|18
2196,5|9|10|15
2197,9|11|18
2198,1
2199,1|7|9|10
2200,10|18
2201,13
2202,1|2|10
2203,1|7|10
2204,2|10
2205,2|10
2206,1|18
2207,5|15
2208,1|5|10
2209,1
2210,10|13|18
2211,10|13|15|18
2212,10|18
2213,1|13
2214,2|10|13|18
2215,10|13|18
2216,2|10|13|18
2217,1|2|10
2218,2|10|13|18
2219,2|10|13
2220,1
2221,15
2222,14|15|17|18
2223,1|5|7|10|13|14|15|18
2224,10|18
2225,5|10|18
2226,1
2227,1|5|10|15|18
2228,1|10|11
2229,2|9|13|18
2230,2|10|13
2231,1|2|7|10|13
2232,1|15|18
2233,5
2234,15
2235,5|10|13|15
2236,3
2237,10|13
2238,2|10|13
2239,10|18
2240,1|18
2241,10|18
2242,5|10|15|18
2243,1|2|10|15
2244,1|2|10|13|15|18
2245,2|5|10
2246,1
2247,1|10
2248,1|2|10
2249,1|2
2250,5|10|15|18
2251,1|10
2252,1|2|10
2253,18
2254,10|18
2255,2|10|13|15
2256,18
2257,15|18
2258,1|2
2259,5|10|18
2260,5|10
2261,5|10|15
2262,10|13
2263,10
2264,6|19|21
2265,2|10
2266,2
2267,2|5|10
2268,2|5|10
2269,10|15
2270,2|10
2271,10
2272,5|15
2273,2
2274,2|5|10
2275,2
2276,2
2277,2
2278,1|10
2279,1|2|13
2280,13
2281,1|2|5|10
2282,2|10
2283,13
2284,1|2|13
2285,15|18
2286,15|18
2287,9|13
2288,1|7|9|18
2289,18
2290,1|2
2291,1|2
2292,5|15|17
2293,1|18
2294,1|2
2295,5|10
2296,5|10
2297,2|10
2298,1|2|10|13
2299,10|13|18
2300,1|5|9|10|11
2301,18
2302,1|7|9|10
2303,7|9|10|15
2304,3|6|19|20
2305,2|10|13|18
2306,1|15
2307,10|13|18
2308,17|18
2309,2|10
2310,2|10|13
2311,1|10
2312,2|10|13|18
2313,2|13|15
2314,2|5|10|15
2315,2|5
2316,5|10|15|18
2317,5|10|18
2318,1|2|5|10|18
2319,1|2|7|10|14|15|17
2320,5|10|15|18
2321,1|10
2322,15|18
2323,1|15|18
2324,1|2|10
2325,1|10
2326,1
2327,1|5|10|18
2328,1|2|10
2329,1|2|10
2330,2|9|10
2331,2|5
2332,1|18
2333,1|10
2334,1|2|5|10|18
2335,1|2|10
2336,2|13
2337,1|2|5|13
2338,1|10
2339,14|15|17
2340,2|10
2341,9|10
2342,13
2343,1|2|5|10|13
2344,1|10
2345,15
2346,13
2347,1|10|14
2348,1|7|10|15
2349,1|9|10|11|13
2350,2|5|10|13|18
2351,1|2|10
2352,1|2
2353,2|10|13|18
2354,1|2|13
2355,1|2|10|13
2356,10|13
2357,1|2|10|13
2358,1|2|13
2359,2|13|18
2360,5|9|10|11|18
2361,1|2|10
2362,1|18
2363,1
2364,1|2|13|14
2365,1
2366,9|10|11|18
2367,10|13|18
2368,10|13
2369,2|13|18
2370,1|10
2371,1|2
2372,1|2|10
2373,1|10
2374,1|10|18
2375,1|10
2376,1|7|10|11
2377,1|2|10
2378,10|13
2379,1|5
2380,1|2|5|10
2381,1|5|10
2382,10|13|15
2383,1|10|13
2384,1|10
2385,1|10|14
2386,13
2387,10|15|18
2388,10|18
2389,1|10
2390,10|15|18
2391,1|7|10|13
2392,1|10
2393,10|18
2394,1|10|14
2395,1|2|5|10|13|18
2396,1|5
2397,1|10
2398,1|10|13
2399,10
2400,1|10
2401,2|10
2402,1
2403,1|2|5|10|18
2404,10
2405,2|5|10|13
2406,1|10
2407,5|18
2408,10
2409,5|10|18
2410,10
2411,10|13|18
2412,10
2413,1|2|10|18
2414,10
2415,1|10|13
2416,10|13|18
2417,1|2|10|13
2418,10|13|15
2419,1|10
2420,2|5|10
2421,1|2|10|13
2422,1|5|10
2423,1|2|10|13
2424,1|2|5|10|14
2425,2|5|10
2426,10|13|15|18
2427,1|2|10
2428,1|2
2429,1|5|10
2430,1|10|13
2431,10|15
2432,1|10
2433,10
2434,10|18
2435,2|5|10|13
2436,1|2|5|10|13
2437,1|10
2438,9|10
2439,2|10|13
2440,1|10|13
2441,1|2|10|13
2442,5|10
2443,1|2|13
2444,1|10
2445,1|10
2446,1|5|10
2447,1|2|10|13
2448,10|13
2449,10|13|18
2450,1|10
2451,1|2|10
2452,1|2|10|18
2453,1
2454,2|10|18
2455,10
2456,10|15
2457,2|10
2458,10|14
2459,10|13
2460,1|2|10
2461,1|2|10
2462,1|2
2463,1|10|13
2464,1|10|13
2465,1|2|10|13
2466,2|10
2467,1|10
2468,1|2|5|10|18
2469,1|2|10
2470,1|10
2471,1|10
2472,1|10|15
2473,1
2474,1|2|10|13
2475,1|5|10
2476,10|13|18
2477,1|10
2478,17|18
2479,1|10
2480,1|2|5|10|13|15
2481,1|5|10
2482,1|10|18
2483,10|18
2484,10|15|18
2485,2|10
2486,1|10
2487,1|2|10
2488,1|2|10
2489,5|10|18
2490,1|5|10|14|15
2491,10|13
2492,1|10
2493,10|15|18
2494,1|10
2495,18
2496,1|10
2497,10|18
2498,5|10
2499,1|10
2500,1|10
2501,1|2|10
2502,1|10|18
2503,1|10|13
2504,13|18
2505,1|10|18
2506,1|10|13
2507,5|10
2508,1
2509,1|10|13
2510,1|10
2511,1|2|10
2512,1|10
2513,1|2|10
2514,10|15|18
2515,1|2|10
2516,1|5|10
2517,2|10
2518,1|2|5|10
2519,1|2|10|13
2520,1|2|10
2521,1|5|10|18
2522,1|2|10|13
2523,2|18
2524,2|10
2525,1|18
2526,2|10|18
2527,2|5|10
2528,1|2|10
2529,2|10|18
2530,1|10
2531,2|5|10|13|15
2532,1|10
2533,1|2|5|10
2534,1|10|13
2535,1|2|10|14
2536,1
2537,13
2538,1|2|10
2539,5|10|13|15
2540,2|10
2541,13
2542,1|10
2543,2|5|10
2544,1|10
2545,10|13
2546,1|2
2547,1|2
2548,15
2549,1
2550,13
2551,1|7|10|14
2552,1|13
2553,18
2554,1|5|10
2555,1|10
2556,1|10
2557,1|10|18
2558,1|2|10
2559,10
2560,15|18
2561,10
2562,5|10
2563,2|5|10
2564,1|10
2565,15|18
2566,5|9|10|18
2567,10|15|18
2568,10|15|18
2569,2|5|10
2570,2
2571,17|18
2572,1|5|10|18
2573,1|2|13
2574,13
2575,1|10
2576,2|5
2577,1|10|18
2578,1|5|10|18
2579,1|5|10|13
2580,1|2|10|13
2581,5|10|18
2582,10|18
2583,5|10|15|18
2584,10
2585,5|10
2586,18
2587,1|2
2588,1
2589,5|10
2590,5|10|18
2591,1|2
2592,10
2593,19
2594,19
2595,1|10|18
2596,18
2597,1|13
2598,1|10|15
2599,15|18
2600,1|10|18
2601,1|5|10
2602,7|15
2603,1
2604,1|10
2605,9|10|18
2606,9|18
2607,5|9|11|13
2608,1|5|9
2609,1|10
2610,17
2611,1|10
2612,10
2613,1
2614,1|14
2615,10
2616,1|2
2617,18
2618,2|5|10
2619,11|14|15|17
2620,1
2621,5|10
2622,2|5|10
2623,1|9|10
2624,2|9|10|13
2625,2
2626,1|15
2627,1
2628,2|10
2629,2|10
2630,2|9|10|11|13|18
2631,5|10
2632,1|10
2633,5|9|17
2634,5|10|15|18
2635,1|2|5|10|13|15|18
2636,1|2
2637,1|2|10
2638,1|5|9|10
2639,7|10|18
2640,1|13|15
2641,7|10|13|15|18
2642,18
2643,2|10
2644,1|5|7|10
2645,1|7|9|11|14
2646,5|10|18
2647,1|9|10
2648,10
2649,9|10|18
2650,1|5|7|10|17
2651,1|2|9|11|13
2652,1|2|10|15
2653,1
2654,2|10
2655,14|17
2656,14|15|17
2657,1|2
2658,14|15|17
2659,5|10|15|18
2660,1|10
2661,1|2|10|13
2662,1|10
2663,1|10|17
2664,1
2665,2|10|13
2666,1|10
2667,5|10|18
2668,5|10|15
2669,1|9|10
2670,17
2671,1|10
2672,1|2|10
2673,1|7|10
2674,1|2
2675,1|13
2676,10|13
2677,1|2|10|13
2678,1|2|10|13
2679,1
2680,13
2681,14
2682,1|10
2683,19
2684,2
2685,5|10
2686,18
2687,15|18
2688,1|2|10|13
2689,1|10
2690,15
2691,1
2692,10|18
2693,10|18
2694,2|10|13
2695,1|2|7|10|13
2696,10|13|15|18
2697,10|13
2698,7|10|18
2699,1|2|7|10|18
2700,18
2701,18
2702,1|9|11|13|15|18
2703,18
2704,1|5|10
2705,1|7|10|11
2706,2|10
2707,2
2708,5|10
2709,1|10
2710,15
2711,1
2712,2|10|13|18
2713,1|2|10
2714,1|18
2715,1|2|5|7|10|13|15|18
2716,1|2|10
2717,1|2|10|13|18
2718,10|13|18
2719,1
2720,1|2|10|18
2721,2|5
2722,2|5
2723,1|2|9|11|13
2724,1|2|5|10|13|18
2725,13
2726,1|2|5|10
2727,1|2|5|10
2728,2|10|13|15
2729,1|10|13
2730,1
2731,1|2|10|14|15
2732,1
2733,1|10
2734,9|10|11|18
2735,1|2|5|10
2736,2|5|10|18
2737,5|10|15
2738,13|18
2739,1|5|13
2740,15
2741,1|2|9|10|15|18
2742,2
2743,5|10
2744,2|5|9|10
2745,2|5|10
2746,5|10
2747,1|2|7|9|10|11|13
2748,2|5
2749,2
2750,2
2751,1|2
2752,2|10
2753,1|10|13
2754,1
2755,1|10|17
2756,1|10|13
2757,5|10
2758,1|2|9|10|11|13|18
2759,5|10
2760,2|10
2761,10|13
2762,2|5|10|13
2763,2|10|13
2764,7|10|13|15|18
2765,10|13
2766,18
2767,2|13|18
2768,7|10|15|18
2769,10|13|18
2770,18
2771,2|5|9|10|15
2772,5|14|17
2773,12|19|20
2774,10|14|15|17
2775,5|10|15|18
2776,2|5|10
2777,2|5
2778,5|10|15
2779,5|10
2780,2|5|10|13
2781,1|10
2782,5|10|15
2783,1|2|5|10
2784,2|7|10
2785,1|2|10
2786,2|10
2787,1|10
2788,1|10
2789,1|2|10
2790,1
2791,18
2792,1
2793,1
2794,1
2795,19
2796,1|10
2797,1|2|10
2798,1
2799,1
2800,5|15
2801,7|10|15
2802,2|5|10|13
2803,10|13|18
2804,10|13|18
2805,13
2806,1|2|10
2807,2|9|11|13
2808,2|5|9|11|13
2809,10|15|18
2810,1|2
2811,2
2812,1|10
2813,2|10
2814,1|10
2815,1|2
2816,15
2817,10|13
2818,2
2819,2|10
2820,2|10
2821,2
2822,20
2823,15
2824,2
2825,2|10
2826,2|5|9
2827,5|10
2828,1|10|18
2829,1|10
2830,2|5|10|18
2831,5
2832,5|10|15|18
2833,2|5|18
2834,1|10|18
2835,14
2836,17|18
2837,1|10
2838,15
2839,7|15
2840,10|15|18
2841,2|10
2842,15|18
2843,1|2
2844,15
2845,10|15|18
2846,5
2847,15
2848,2|10
2849,18
2850,15|18
2851,1|7|10
2852,5|9|10|15
2853,10|15|17
2854,15
2855,2
2856,1|2|13
2857,5|9|18
2858,1|5|18
2859,13|18
2860,2|10|13
2861,14
2862,9|10
2863,5|10|15
2864,2|10
2865,1|10|18
2866,5|10|18
2867,1|10|14|15
2868,5|10
2869,1|10|18
2870,10|18
2871,1
2872,5|10|15
2873,15|17|18
2874,10|18
2875,1|5|10
2876,1|2|5|10
2877,2|10
2878,2|10
2879,2
2880,2|10
2881,1|9|10
2882,9|10|15
2883,7|10|15|18
2884,19
2885,1|2|10|13
2886,10|11|15|18
2887,1|10|15|18
2888,1|2|7|10|13
2889,1|7|10|18
2890,2|10
2891,18
2892,2
2893,2
2894,5|10|15|18
2895,7|10|15|18
2896,7|10|15|18
2897,2
2898,2|10
2899,1|10
2900,1|5|10
2901,1|10
2902,1|2|10|13
2903,1|2|10|13
2904,1|10|18
2905,2
2906,1|13
2907,1
2908,5|10|18
2909,1|7|11|13
2910,10
2911,1|2|10
2912,1|5|10
2913,1|7|10
2914,10|15
2915,1|2
2916,15|18
2917,10|15
2918,9|11|15|18
2919,15|18
2920,1|2
2921,1|2|7|9|10|11
2922,18
2923,1|17
2924,1|2|10
2925,2
2926,5|10
2927,5|10|18
2928,2|10|13
2929,1|5|10|18
2930,1|2
2931,10|15|18
2932,1|9
2933,1|5|9|10
2934,1|5|7|9|10|14|15|17
2935,1|10|13
2936,1|7|9|10
2937,1|7|9|18
2938,1|5|9|11|15|18
2939,1|9|11|14
2940,1|2|9|11|13
2941,1|10
2942,10|13
2943,1|2|5
2944,1
2945,1|9
2946,5|9|10
2947,14
2948,15|18
2949,2|5
2950,14|15|17
2951,1|10
2952,1|10
2953,10
2954,10
2955,1
2956,15
2957,2|10
2958,1|10
2959,2|10
2960,2|5|10
2961,1
2962,1
2963,10|15
2964,2|10
2965,5
2966,1|15
2967,2|10|13
2968,2|10
2969,1|2|10
2970,1|10|13
2971,1|2|10
2972,2|5|10
2973,2|5|10
2974,1|2|10|13
2975,1|10|17
2976,5|15
2977,10
2978,1|2|7|13
2979,1|2|10|11|13
2980,1
2981,10|18
2982,2|10
2983,1|10|14|15|17
2984,1
2985,1
2986,5|10
2987,2|5|10|13
2988,13|18
2989,1
2990,18
2991,10|18
2992,10|18
2993,1|5|10
2994,13|18
2995,1|5|10
2996,2|10|13
2997,2|5|10|13
2998,2|7|10|13
2999,2|5|10|13
3000,2|5|10|13
3001,13
3002,2|5|10|13
3003,1|2|10
3004,1
3005,13
3006,1|5|10|18
3007,2|10
3008,1|2
3009,1
3010,15
3011,2|10
3012,1
3013,15|18
3014,5|17
3015,1|10
3016,14|17
3017,1|10
3018,1|2|5|10
3019,2
3020,1
3021,1|2|10
3022,1
3023,5|10
3024,5|10
3025,5|15
3026,1
3027,2|5|10
3028,2
3029,2|10
3030,2
3031,2|10
3032,2|10
3033,1|5|9|13|15|18
3034,1
3035,1|9|11|13
3036,1
3037,1|2|10
3038,1|10
3039,1|13
3040,5|10
3041,14
3042,2
3043,1|7|10
3044,1|2|7|10|11|13
3045,1|7|10|15|18
3046,1|2|5|10
3047,1|10|15
3048,1
3049,1|2|5
3050,5|10|15
3051,15|18
3052,1|2|13
3053,9|11|13
3054,1|2|7|10|13
3055,1|2|10
3056,5
3057,2|5
3058,1|5|10|18
3059,5|10
3060,10|13|18
3061,1|7|10
3062,1|2|10|13
3063,1|10
3064,1|2|10
3065,2
3066,1|2|10
3067,2|5|10
3068,1|2|5|10|13
3069,1|5|10
3070,10
3071,1|2|10
3072,2|5|10
3073,2|10
3074,5|13
3075,5|10|13|15
3076,2|10
3077,1|2|10
3078,2|10
3079,2|10|13
3080,1|2|13
3081,10|13|18
3082,1|2|10|13
3083,10
3084,2|5|10
3085,2
3086,2|5|10
3087,2|5|10
3088,5|10
3089,9|13
3090,2|5|10
3091,2|10
3092,2|5|10
3093,10
3094,5|15|18
3095,2|10
3096,2
3097,2|10|18
3098,2|10
3099,1|18
3100,1|2|10|13
3101,2|10|13
3102,1|10|18
3103,2|5
3104,1|10
3105,2|13|18
3106,2
3107,2|10
3108,10|13|18
3109,2|5|10
3110,2|5|10
3111,2
3112,1|10|13
3113,10|15
3114,2
3115,2|9|11|18
3116,13
3117,2|10
3118,1
3119,17
3120,1|5|10
3121,19
3122,2|10
3123,10|15
3124,5|10|15
3125,1|2|5|10
3126,1|2|7|10|14
3127,1
3128,2|10
3129,6|21
3130,1|5
3131,1|10|18
3132,1|9|10|18
3133,5|10|15
3134,2|5
3135,2
3136,2
3137,2
3138,2|10
3139,2|10
3140,2
3141,2|9|10
3142,2
3143,2|10
3144,10
3145,5|15|17
3146,5|10
3147,5|10
3148,5|10
3149,1|10
3150,1|2|5|10
3151,10
3152,13
3153,10
3154,2|10|13
3155,1|7|10
3156,1|5|9|10|13
3157,1|14
3158,2|10
3159,2|10
3160,1|2|10|13
3161,10|15|18
3162,10|15
3163,1|10
3164,1|2|10
3165,1
3166,13
3167,13|18
3168,10|15|17|18
3169,10|18
3170,1|13
3171,9|10|14|17
3172,1|2
3173,2
3174,2|10
3175,1|2|10
3176,1|2|10|18
3177,1|10
3178,1|2|5|10
3179,1|7|10
3180,1|2|10
3181,1|10
3182,1
3183,1|5|10
3184,2|10
3185,1|10
3186,1|10
3187,10|18
3188,1
3189,1|10
3190,2|10|13
3191,1|5|10|15
3192,1|2|10
3193,7|11|15|17
3194,2|10
3195,2|5|13|18
3196,1|2|7|10|11|15
3197,1|5|9|10|18
3198,5|10
3199,5|10|15
3200,17
3201,1|10
3202,7|10|15|17
3203,5|10
3204,1
3205,1|5|9|11
3206,10|15
3207,2|5|10
3208,18
3209,1|10
3210,1
3211,2|10
3212,5|10
3213,1|18
3214,14
3215,5
3216,13
3217,13
3218,1|9|10|11|13
3219,1|9|11|13
3220,1
3221,5
3222,2|10|13
3223,13|18
3224,13
3225,1|2
3226,1|5|10
3227,13|18
3228,1|10
3229,2|7|9|10|13
3230,1|2|5|10|18
3231,10|18
3232,5|10
3233,1|10
3234,1|10
3235,1|2|10
3236,1|2|10
3237,1|14
3238,1|10|13
3239,2|7|10
3240,1|2|10
3241,1
3242,1|15
3243,1|9|18
3244,1|5|10
3245,1|10
3246,2|7|10|13
3247,1|10
3248,1|10|14
3249,1|10|13
3250,1|5|10
3251,5|10
3252,5|18
3253,1|2|10
3254,5|10|18
3255,5|10
3256,2|10|13
3257,10
3258,2|10
3259,5
3260,2|10
3261,10
3262,1|2|10
3263,1|2|10
3264,10
3265,10
3266,1|10
3267,1|10|14
3268,18
3269,1|10
3270,10
3271,1|10
3272,1|5|10
3273,5|10
3274,1|5|10
3275,1|10
3276,2|10
3277,1|10
3278,5|10|13|15
3279,1|10
3280,5
3281,2|10
3282,1|2|9|10|11|13
3283,1|2|5|10|18
3284,1|2|5|10
3285,1|5|10|18
3286,1|2|5|10
3287,2|5|10
3288,2|10|13|15|18
3289,1|5|10
3290,1|5|10
3291,1
3292,1|10|15
3293,1|7|10
3294,1|10|15|18
3295,7|19|20
3296,3|6|8|16|19
3297,2|10
3298,15
3299,3|6|8|16|19
3300,9|10|11|13
3301,5|10|18
3302,15
3303,1
3304,5|18
3305,1|10
3306,1|2|10|13
3307,5|10
3308,5|18
3309,1|10|15|18
3310,2|10
3311,13|18
3312,13|18
3313,1|5|15|18
3314,1|10
3315,1|10
3316,2|5|13|15
3317,5|9|15
3318,1|10|18
3319,1
3320,5
3321,10|18
3322,5|10
3323,1|2|10|13
3324,1|5|10
3325,10|18
3326,10|13|15|18
3327,10|18
3328,10|13|18
3329,18
3330,10|13
3331,1|10|13|15|18
3332,5|10|18
3333,1|10
3334,10|18
3335,10|13
3336,1|2|10|15|18
3337,1|2|5|10|13|15|18
3338,10|18
3339,1|2|10|13
3340,15
3341,10|15|18
3342,18
3343,18
3344,5|10|18
3345,15
3346,1|2|10|11|13
3347,2|10
3348,1|2|10
3349,15
3350,1|2|10
3351,1|10
3352,2|5|10
3353,1|2|5|10|15
3354,2|10
3355,18
3356,15|17
3357,1|18
3358,18
3359,1
3360,1
3361,18
3362,1|2|13|18
3363,7|9|10|18
3364,2|7|10|15|18
3365,10
3366,10|15|18
3367,1
3368,2|5|10
3369,1|10
3370,2
3371,1|5|7|10
3372,1|10
3373,1|10
3374,13
3375,1|18
3376,5|9|10|18
3377,1|9
3378,10|15|18
3379,1|2|10
3380,5|10
3381,15|18
3382,3
3383,18
3384,1|2|10
3385,10|13|18
3386,5|15
3387,1|5|10
3388,1|2|10|15
3389,10
3390,14
3391,13
3392,1
3393,10|15
3394,1|2|10|11|13
3395,15
3396,2
3397,1|2
3398,5|9|10|15
3399,5|10
3400,5|10
3401,1|2|10
3402,1|2|10
3403,1|2|5|10
3404,7|10|13
3405,1|10
3406,1|2|5|10|13
3407,1|2|10
3408,1|10
3409,1|2|10|13
3410,10|17
3411,1|2|13
3412,7|15
3413,5|10|18
3414,1|5|10|18
3415,1|2|10
3416,5|10
3417,2|10
3418,10|13
3419,1
3420,3|6|19
3421,5|9|10
3422,5
3423,1|10|13|18
3424,1|2|5|18
3425,1|2|5|10
3426,1
3427,5
3428,1
3429,2
3430,1
3431,1|2
3432,14
3433,2|10
3434,2|13|18
3435,2
3436,2|5|10
3437,2|10
3438,2|10
3439,10
3440,2|5|10|15
3441,2|5|10
3442,2|5|10
3443,1|10|13
3444,1|10
3445,1|2|10
3446,2|13
3447,1|10|14|18
3448,13
3449,2|5|9|10|13|15|18
3450,1
3451,9|11|13
3452,1|7|10|11|13|15
3453,15
3454,2|5|13
3455,1|10|13
3456,18
3457,2|5
3458,5|10|15
3459,2
3460,2|10
3461,1|10
3462,1|10
3463,1|10
3464,5|9|10
3465,1
3466,2|10
3467,1|10
3468,1|10
3469,5|10|15
3470,2|10|15|18
3471,1|2|10
3472,10|13
3473,1|2
3474,10
3475,1|2|5|10
3476,1|10
3477,1|10|13
3478,1|10
3479,1|2|10
3480,14
3481,1|10
3482,1|10
3483,1|10
3484,1
3485,1|14
3486,18
3487,1|2
3488,2
3489,15
3490,1|10|18
3491,1|10|13
3492,5|10|14
3493,1|5|10
3494,13|18
3495,10|15
3496,1|9|10
3497,15|17
3498,2|5|10
3499,1|9
3500,1|2
3501,15|18
3502,13|18
3503,1|18
3504,1|18
3505,1
3506,10
3507,2|10
3508,5|18
3509,1|10
3510,1|10|15
3511,1|5|10|15
3512,10
3513,1|5|10|17
3514,1|2
3515,1|2
3516,5|10
3517,2|10
3518,2|9|10
3519,18
3520,1|5|10
3521,1|10|13
3522,18
3523,1|15
3524,5|15|18
3525,5
3526,1|10
3527,1|2|7|10|13
3528,1|9|10|11
3529,1|2|10
3530,1|5|10
3531,10|13|15|18
3532,10|15|18
3533,15|18
3534,15|18
3535,18
3536,17
3537,1|10|15|18
3538,10|15|18
3539,1
3540,18
3541,15
3542,10|11|13
3543,7|10|15|18
3544,10|18
3545,18
3546,18
3547,18
3548,1|10|18
3549,5|10
3550,1|2|10|18
3551,2|10
3552,2|5|9
3553,18
3554,18
3555,9
3556,10|13
3557,7|10|13|15
3558,1|10|15
3559,2|10
3560,2|5|10
3561,2|10
3562,2|5|10
3563,1|2|5|10|13
3564,1|2|5|10|13
3565,7|9|18
